NDVI,dNDVI,dNBR,RESULT
0.3150177247824686,-0.0019354198216697815,-0.030709281277584766,YES
0.30663975782038344,0.007012294760948723,-0.02898151062455462,YES
0.2706507080242751,0.07708909351927506,0.08411883815672633,YES
0.28361878226665577,0.11606666631102475,0.12121258989180511,YES
0.3481024421068282,0.044310429282089225,0.059701232905678414,YES
0.3451941532555736,0.0146513513578303,0.014820180790761361,YES
0.3215097771714416,-0.0057398604056865254,0.010557446205881477,YES
0.30743839717509786,-0.011411907108872688,-0.007232153972591776,YES
0.3028855341104529,0.005202491039589974,-0.0030569156276050724,YES
0.25651665928044803,0.029470737165066374,0.003266292259687109,YES
0.2548024646611091,0.03872236994623329,0.0014975657227703776,YES
0.26688930913772985,0.029503000216342334,-0.010713799716841055,YES
0.3036427639125104,-0.01987401415227713,-0.016808286011182255,YES
0.28935060634907495,-0.0025431377234245156,-0.014680508988766328,YES
0.2726720735568374,0.012726756490038182,0.003361658735805406,YES
0.29737300004243944,-0.03657154885510433,-0.016967230388283017,YES
0.272185720543145,0.016836613187780847,0.04168830901784901,YES
0.26835211696618944,0.07648487130943088,0.06951322530999382,YES
0.3980134799574317,-0.1933141122768091,-0.23559211040066427,YES
0.38241117390834806,-0.17032225795219702,-0.2106089081248992,YES
0.3533548311900229,-0.13760895384372002,-0.17582806822697336,YES
0.2947687442350771,-0.054911507728412384,-0.1238382666705506,YES
0.26500206925093117,0.012563656857583816,-0.05825128691284143,YES
0.31933387489845655,-0.10186675841310724,-0.14668253324232217,YES
0.3490370482041232,-0.145867791524953,-0.1741292006590791,YES
0.31903136681293676,-0.11161688181389223,-0.15754004682375075,YES
0.30904359141184123,-0.1034064804312188,-0.1528535055496143,YES
0.3173745173745174,-0.1289492676804666,-0.16725504330825086,YES
0.3359453891828574,-0.14304948390412034,-0.18236428509016522,YES
0.3257331614566549,-0.12405505314239096,-0.14241987187209082,YES
0.3046202690283232,-0.09570034561352422,-0.12846444683079455,YES
0.33813007476485246,-0.1101774237543093,-0.13065449750480732,YES
0.35128731637971883,-0.1310624193255535,-0.14336149492125336,YES
0.3304453441295547,-0.1341174956836061,-0.17390466855476588,YES
0.3208304328242087,-0.11795803640342517,-0.1514380582415913,YES
0.32584995558426877,-0.11471702003225454,-0.13728274488586698,YES
0.3275549284418464,-0.11950478495898884,-0.1417104483238279,YES
0.31991361395216167,-0.10695100609022495,-0.13038844913305858,YES
0.28870400548932157,-0.06470551009718314,-0.08932276951466853,YES
0.3424430314758501,-0.2078103478176792,-0.05953047162596309,YES
0.3865209471766849,-0.32895090289203543,-0.15512341681541866,YES
0.26490066225165565,-0.19762277305310386,0.1094814007750174,YES
0.3200689858242544,-0.29545015560632004,-0.01055332396142894,YES
0.2635449636939117,-0.194985748480452,0.08505973904597186,YES
0.3333598757813433,-0.27447066194570136,0.058592314806205976,YES
0.2437156578548869,-0.1800999930097138,0.002415548928400152,YES
0.11069308094762212,0.1525414484335531,0.047601188109564686,YES
0.3660296770867853,-0.17662443300236827,-0.11688652372092885,YES
0.2734425622512265,0.2169143838088972,0.1960679318373761,YES
0.2690807288081142,0.16111470293112307,0.14563514922305915,YES
0.3145235892691952,0.043289969505933064,0.02051687302819064,YES
0.32969414117843154,0.08542975514740153,0.07975556085245628,YES
0.27327401548854835,0.16142603374135528,0.16639691619254396,YES
0.35269897631549124,0.07104718540405841,0.09248850178465368,YES
0.34624468587624,0.12114144330960352,0.11933633733115545,YES
0.3388042203985932,0.08458635176874751,0.11310031560721,YES
0.29947460595446584,0.13673096806752344,0.14230719028372227,YES
0.270523503847534,0.18914643867054495,0.2061240981044519,YES
0.2679150299378361,0.2078472121317666,0.2319151170681717,YES
0.2498674141980453,0.1568808515194573,0.19803917358255935,YES
0.21894825884675032,0.24259020269171125,0.2882308514086387,YES
0.2180062559499524,0.26073302043945457,0.31511846011331185,YES
0.30236822001527885,0.1883997513639165,0.2234430971605408,YES
0.2715044835602789,0.15353307627340962,0.18275828879872935,YES
0.27513785274083685,0.14977699915306347,0.1717867926762895,YES
0.3032332563510393,0.15697638999321178,0.19226777806065468,YES
0.31260952380952384,0.10147891066132997,0.10343821826119616,YES
0.3193577842033176,0.0715576782003135,0.0707633250134864,YES
0.3685566113257457,0.06678011128724964,0.09056581936147427,YES
0.3431889342475526,0.011810047629865428,0.043966943676848336,YES
0.2634224354580763,0.03833367518136244,0.05686161392776332,YES
0.27224399693652296,0.012044017786274395,0.035367134377762566,YES
0.32705979042531336,-0.06611678574407209,-0.02438240336622557,YES
0.34070143239037626,-0.08304045488843675,-0.03349352253027349,YES
0.3363706003306052,-0.058556433585962124,-0.016587945422991718,YES
0.3659671880961465,0.02849425736835909,0.04091850467530833,YES
0.3309718286381064,0.10882286768353604,0.09588353682160576,YES
0.33120736285472085,0.09785970164238217,0.10957906775248194,YES
0.3353584447144593,0.12758280837919705,0.09387270546909092,YES
0.3385890113426112,0.12265930772328144,0.0926054265603134,YES
0.2652157875322759,0.16568253428411106,0.14331750399490986,YES
0.26678799757338184,0.10252500975190026,0.0927714688211812,YES
0.34307341689728144,-0.014838172484758716,0.032659894803684135,YES
0.3635415459497045,0.046176379437010695,0.0653269140838092,YES
0.3438855857303552,0.13492770837992835,0.11012647926565901,YES
0.3523727215587681,0.1307650177865068,0.11916518914539205,YES
0.3476421745260849,0.1301552287152153,0.13417816632909285,YES
0.3887969399389459,0.09070494033970528,0.08732297340494838,YES
0.3913296903460838,0.09492118904705847,0.08111801730535884,YES
0.3262720664589823,0.15772548105787848,0.1179096891338028,YES
0.303106920934219,0.20381845043697502,0.16289428212062615,YES
0.2904815423186652,0.18618049321297925,0.14048125059381011,YES
0.3272285251215559,0.15698838464832054,0.07474408014098301,YES
0.3197732577525842,0.1561211398515045,0.10426739746761482,YES
0.3425625202987983,0.10252380970249993,0.05564967781704983,YES
0.3504011611498609,0.0708325572084581,0.05431018928109965,YES
0.30623376623376625,0.139183736655001,0.10465201305332858,YES
0.3519013606799409,0.11951206152881533,0.08884358001168953,YES
0.3769330387750438,0.08478727400909875,0.0758645386535679,YES
0.37856173677069205,0.07862611179567502,0.059797863317780586,YES
0.3905112173593233,0.0544193904208094,0.051287924079802316,YES
0.3891346921012548,0.07277491501464113,0.06025295172966778,YES
0.3413173652694611,0.13709818696839665,0.104968167019293,YES
0.2142676703885212,0.2926267523322032,0.24867705970288914,YES
0.2314981049271893,0.27186111329111623,0.20380855674705292,YES
0.24610169491525424,0.21837170288940388,0.16739023985946433,YES
0.25823370977649673,0.1790238574416182,0.1310510672201344,YES
0.3109009283877435,0.10076352264678624,0.07570187317350002,YES
0.3205335145697052,0.10705435420374654,0.07976690430398309,YES
0.26374641900009244,0.20565812444102632,0.1710656240434357,YES
0.3486873508353222,0.10918666491270927,0.09134770454476687,YES
0.33970564709646456,0.0971643341097545,0.10389360596311292,YES
0.3161556951882933,0.10255222631292428,0.10166280502988627,YES
0.3218016211247597,0.09758594908723517,0.09164926082084944,YES
0.3213320583710972,0.08218196032049158,0.08813929902066425,YES
0.3179210118524103,0.07131949447670366,0.09093120706800806,YES
0.3218361437574519,0.08188870974906097,0.07491332583934074,YES
0.2612866817155756,0.14149829717487694,0.10392853979769412,YES
0.2510087996499587,0.17081433720759345,0.13665292098569926,YES
0.22438064483576367,0.22323903867895886,0.16251966550869515,YES
0.2117013086989992,0.21795481579899276,0.13900815108984405,YES
0.1821840622484572,0.21176335845215866,0.12617829353706134,YES
0.23501362397820166,0.17021846812993796,0.1315075881087886,YES
0.31084075421213264,0.11779367177640182,0.11224564633919598,YES
0.33949539828625835,0.09184918338011837,0.10184727839465467,YES
0.3693965192496045,0.05079915058404083,0.07114051435436891,YES
0.36890586385081997,0.026519338582106592,0.041913124515362,YES
0.3889396388166678,-0.0016119410023353042,0.028514701091691463,YES
0.3949035812672176,-0.0028204987867841425,0.009686783804430832,YES
0.4431796860341485,-0.044506361147810265,-0.045516648476984056,YES
0.26960327430400777,0.17781448605051753,0.1785480624646776,YES
0.2837649679754943,0.17351054323659698,0.16170177061865412,YES
0.2494112786614336,0.20298856267137086,0.18756318676789696,YES
0.2421606483642381,0.18267501896928573,0.18586520467754666,YES
0.25509518477043674,0.13002432178314846,0.11326714106214915,YES
0.2325581395348837,0.16033834669493582,0.14536905287523114,YES
0.2314431934493347,0.1794301480149814,0.1913718095876512,YES
0.28135907115891445,0.12751303133682726,0.1531453333446227,YES
0.2810719236100416,0.1370913118987918,0.17102994820813205,YES
0.3452939552856749,0.02450163907828623,0.07148162401347137,YES
0.3776344243668218,0.002801616536130147,0.01918916829629269,YES
0.27696864971611945,0.10987265396953394,0.11627088873365675,YES
0.20435771579073386,0.22062667763369564,0.22044041724176106,YES
0.2840513212677373,0.14399711579224578,0.12710143218990808,YES
0.3146728016359918,0.09047924755970356,0.08172262947630282,YES
0.29636183159984464,0.11802234796783605,0.10057744024151168,YES
0.307005171603197,0.09626734504898947,0.0852138280904606,YES
0.33082158483228,0.06446794412061524,0.050767697658009765,YES
0.3871497972750849,-0.05980826463553901,-0.040615823947750214,YES
0.3451505285582218,-0.008466255257829902,0.02354818474829257,YES
0.31417609208265057,0.12057014327708172,0.1360723749055482,YES
0.2979113520408163,0.07415876810887839,0.11544941831653965,YES
0.33181691208747355,0.06712182404373722,0.10841401082614527,YES
0.3149221976555004,0.037562463674799096,0.06507444736394888,YES
0.2505432521152157,0.10272625287561747,0.13508517025986874,YES
0.28214455848599024,0.0769814866315362,0.08892123705963545,YES
0.3510770184410352,-0.03991682615832765,-0.015434545075367843,YES
0.3679541108986616,0.047525540264129085,0.060015122658326266,YES
0.3494146303135067,0.06633323369188199,0.07540214237821874,YES
0.3647049814297201,0.06569629946690753,0.0677192377689303,YES
0.3574284835435251,0.10721044767992577,0.10925665274477088,YES
0.3461301738729035,0.0836556132743253,0.09207021770661744,YES
0.33884424622246145,0.09672240657265574,0.09206045860676393,YES
0.3238503072053621,0.13861799094028526,0.1707514030647724,YES
0.2910923123588689,0.16941761750938822,0.2255903698096954,YES
0.24930529349205804,0.2056774111694475,0.2640185920586712,YES
0.2651665563644386,0.17149259818039514,0.19525101351936064,YES
0.3021318866050279,0.17062502605407298,0.20244143954413102,YES
0.2978549460816756,0.17156900172843942,0.192392181721852,YES
0.3140515407045473,0.13038915669537854,0.14896218166024586,YES
0.307222041082491,0.11515344329306447,0.12037748396075275,YES
0.2910923123588689,0.16941761750938822,0.2255903698096954,YES
0.2180062559499524,0.26073302043945457,0.31511846011331185,YES
0.25756035099612096,0.1926178813388892,0.18095542347445687,YES
0.2384907661040912,0.20094699030185406,0.21090229957384496,YES
0.2684262948207171,0.14510334269105762,0.15890669227026652,YES
0.2766012508087125,0.1747691589837303,0.17413532787365185,YES
0.29743722495469843,0.17174766570136518,0.15089390323222007,YES
0.3543977503515076,0.10620472268190473,0.07694540190883509,YES
0.3651702319975896,0.06318892741654747,0.0567160625418745,YES
0.4174976096161727,-0.054972891104529735,-0.0192157422370211,YES
0.4119214586255259,-0.05529702757619637,-0.024565716158636564,YES
0.35735831084299097,0.02386700090667987,0.0487547042786563,YES
0.3945443908146848,-0.0070353847094934965,0.034602383289005716,YES
0.3852009403335945,-0.008929487637525713,0.0148290261417387,YES
0.2944895343870141,0.14846147118280886,0.16069713064179975,YES
0.2277428888067972,0.22314314598429366,0.2191897934551794,YES
0.2489639783232388,0.18887090785812025,0.1608841539318879,YES
0.17356646952944202,0.28399715274158244,0.213629623450712,YES
0.10161729754796824,0.34738995324826405,0.2583021925246817,YES
0.22223862238622386,0.1578385976909962,0.1112331358316128,YES
0.2935266882152529,0.12131920962876384,0.1009959249347112,YES
0.30482521981556937,0.12094906413100415,0.10252568446212924,YES
0.3228701423383562,0.13945862478493148,0.125178868802878,YES
0.33615921844091884,0.14117579494701624,0.12484412333389422,YES
0.33077327296980474,0.07954374594009518,0.09186142530065873,YES
0.2716574635647687,0.1369008838882757,0.10812169183810982,YES
0.2460482049864049,0.17574176025357968,0.16158558518366334,YES
0.2844213195750077,0.18121343423096725,0.16659130528424956,YES
0.2932853315472204,0.1869819739628036,0.20775522996603246,YES
0.32709987872148977,0.1555788157594975,0.1839897334281828,YES
0.3678138819457796,0.12446346595287006,0.14596621746565175,YES
0.3515306530253377,0.09134596592490092,0.07684104845734785,YES
0.3238503072053621,0.13861799094028526,0.1707514030647724,YES
0.30236822001527885,0.1883997513639165,0.2234430971605408,YES
0.2696487237806419,0.1874476059199719,0.17646693754078344,YES
0.2382808958201106,0.16810080195231564,0.14124701114554186,YES
0.2544973544973545,0.12851824342292278,0.12539352517977026,YES
0.2794883105425673,0.1807226819033822,0.17131325639674735,YES
0.3278281739413416,0.13799788490120612,0.10901405170928496,YES
0.383749768647048,0.07186134430371201,0.07747826011614395,YES
0.3699447843605432,0.028447867763452206,0.047700031007515686,YES
0.4267421485375388,-0.057908201075278,-0.0051191455397539,YES
0.4482690859070514,-0.06757878006539719,-0.03307573525974439,YES
0.3692143727161998,0.0031822950185006467,0.033241395180190585,YES
0.36207560243282777,-0.019655667655672504,-0.0004937754380162085,YES
0.2919663749025045,0.09978620241708308,0.12220159443474632,YES
0.2419261104192611,0.1702607789038869,0.1625014061810162,YES
0.17534133223003726,0.265067977561295,0.23363053701895525,YES
0.15664836476486035,0.2942402237148126,0.2550866406524772,YES
0.07959881732274335,0.3899093170127147,0.2962882001189774,YES
0.21582626803510335,0.2324726201489305,0.18248683801363094,YES
0.3282373731147002,0.06618226974244268,0.060649155487492674,YES
0.3490047093276347,0.05571586098226822,0.0681457764804298,YES
0.3520950103868616,0.053867367230387486,0.06042908812012626,YES
0.3585124927367809,0.10122300549550922,0.09772095160555803,YES
0.3139174618911885,0.1721455229912131,0.17093124327252432,YES
0.33521148804632783,0.07210389179070215,0.07703880631112359,YES
0.28656361474435194,0.11726494204346695,0.12981468883731995,YES
0.2540287406455167,0.1564900937539147,0.15029728421557065,YES
0.315462542210364,0.15369170245797664,0.1468992143540712,YES
0.3099806514027733,0.1439252356351241,0.16140523269598564,YES
0.3099153760178828,0.1523082910822472,0.17769697116692826,YES
0.34916411865147123,0.13291673452313196,0.14323973175278135,YES
0.3265076788612811,0.12836050863461007,0.10360660142468477,YES
0.33884424622246145,0.09672240657265574,0.09206045860676393,YES
0.2715044835602789,0.15353307627340962,0.18275828879872935,YES
0.2556749802880027,0.14818880268826462,0.14492717912720726,YES
0.2330232349107905,0.1244262250725936,0.10509867955812864,YES
0.2337885588768981,0.15483803544344574,0.1258056063287898,YES
0.28826224258328514,0.15218772861584745,0.1239156994578952,YES
0.33496792121286423,0.103248856054449,0.08891927870458373,YES
0.3885284194134441,0.06656198619007442,0.06776734398567967,YES
0.3910943617138049,0.04289349734272852,0.04642951036696169,YES
0.42956332323610497,-0.03951372155265387,0.001096282463761089,YES
0.4358187036913424,0.0247855519094386,0.031061405420732106,YES
0.29248331724514204,0.15886766528760904,0.1326113579159819,YES
0.2434381704478021,0.1609986257812952,0.15096683748836284,YES
0.22564257114564945,0.2003358746853205,0.1577597915290611,YES
0.21648790746582544,0.23814166096983644,0.22951604584799545,YES
0.16721254203240316,0.3054455504804109,0.2205891228979147,YES
0.14052537617954602,0.3128162607144853,0.2469344195398035,YES
0.1294288588353638,0.32229028225276685,0.24370597608497704,YES
0.30275622615628617,0.09959037054973337,0.08518404011555353,YES
0.33529318290163673,0.052615849135238035,0.056544416129008124,YES
0.3238680281518246,0.06574981355277737,0.0760810209928775,YES
0.34794694623143513,0.07836238990449063,0.08707707356974304,YES
0.33776362912853164,0.16986100430255335,0.16280150829794734,YES
0.2525134649910233,0.2563653957017036,0.24735167904778324,YES
0.2988983050847457,0.12999330759254368,0.134500452567329,YES
0.2918417366946779,0.16330121434048478,0.16882173753757854,YES
0.31367226061204345,0.16143468960185695,0.12881242150685507,YES
0.33469748034023433,0.1577320070322108,0.15051469038670426,YES
0.3707184227685935,0.07789310505085517,0.08129671687198609,YES
0.3510899660726124,0.08209954149536243,0.08810880602153409,YES
0.3170896785109983,0.14809493883919975,0.14900962256795386,YES
0.3241974687788115,0.1476203381803029,0.12576718592767422,YES
0.3461301738729035,0.0836556132743253,0.09207021770661744,YES
0.27513785274083685,0.14977699915306347,0.1717867926762895,YES
0.2693901258470474,0.1857523174170762,0.2276778255796577,YES
0.2154244447472408,0.225151561237237,0.17887036564017947,YES
0.23987299143654384,0.11030915792593338,0.10053275281773263,YES
0.31673256498696056,0.06056267310827751,0.06366116293459967,YES
0.3714767156862745,0.05802922337380467,0.06700718986887716,YES
0.3853231431327447,0.057498115460592185,0.06963754169210445,YES
0.3619665045921124,0.0825217879624785,0.08418599549693911,YES
0.3836614246759553,0.02301053719854823,0.049413786525545685,YES
0.4172245152786931,0.016515434818340446,0.032138261015272514,YES
0.3105702583490863,0.1206418201044201,0.1142823493639792,YES
0.2334786984233479,0.1715813008336273,0.17067105993071546,YES
0.21272090913019054,0.2040326786121394,0.16543176801157666,YES
0.21443152569450608,0.20541634269396025,0.19509822740689287,YES
0.17578972751386546,0.25582227527748136,0.19856894887981452,YES
0.17814996135016747,0.2682402694603532,0.21345764543789167,YES
0.2743846855059253,0.15718847936395047,0.11248724906037523,YES
0.3458086231767912,0.04474480477244664,0.055138298423374636,YES
0.3230907899049492,0.060839480715078935,0.06795709825740184,YES
0.3104928658613578,0.08055032148657404,0.0715763256770538,YES
0.3359023242607391,0.10641727400575336,0.1052998661200194,YES
0.31635563523755195,0.1917055470691864,0.17106359486391615,YES
0.2369075093200781,0.26772707178509125,0.2597772741563371,YES
0.30683688626600825,0.16590486934973175,0.19667494871413368,YES
0.3123837089104817,0.17322207327743938,0.1799211504370597,YES
0.32302290586858384,0.16561172418481052,0.15443437589330966,YES
0.27594318284628605,0.1979813011913768,0.16238108288981634,YES
0.3177798366040596,0.115137886453628,0.10130894055930097,YES
0.3326316641703437,0.09740941706002193,0.08775095395063204,YES
0.2694691457828079,0.19048449830681352,0.17451076667819218,YES
0.2907304570696284,0.185833766728638,0.16381025542355626,YES
0.3574284835435251,0.10721044767992577,0.10925665274477088,YES
0.3032332563510393,0.15697638999321178,0.19226777806065468,YES
0.2503182328715837,0.2329590523622897,0.263316358611732,YES
0.22773323936217074,0.2385611121721116,0.21693080580019797,YES
0.2474778572443518,0.17355329497983538,0.1564926812097132,YES
0.3368552647497681,0.1108565042415558,0.09158221283415856,YES
0.3831817338036013,0.07240152298684616,0.055903129723138316,YES
0.3888786391646065,0.058946437977966275,0.052474770030898184,YES
0.3641685280751753,0.08944849320142051,0.07123851107144262,YES
0.352673890248165,0.08069000231915023,0.08872366887164185,YES
0.3549850103774311,0.06551118358930141,0.0845197605180032,YES
0.3223663144412424,0.10333522737029832,0.09965480094962192,YES
0.21547306029680466,0.22158367729184786,0.200650015979306,YES
0.20836708438557205,0.2470916342625552,0.20824317840622536,YES
0.2302281368821293,0.19260356391929545,0.18567220200512455,YES
0.2646813247982188,0.1667602659225766,0.1551913862126872,YES
0.3120564325347327,0.1340435933787164,0.11894118387638332,YES
0.3492259322640984,0.1140230264029955,0.10179357701017168,YES
0.36738629059699796,-0.005120238750599747,0.019713956410308157,YES
0.3751765143069491,-0.014568316172299034,0.008634817132585848,YES
0.3297163995067818,0.05473570980603332,0.05954466501062966,YES
0.3500528189678783,0.05935629997005925,0.06785625348817903,YES
0.3077277486910995,0.12599664283402745,0.11069784687121836,YES
0.2344773862438712,0.19441359974054045,0.18405362112475235,YES
0.2449187441881061,0.20189977358384847,0.19133617721554186,YES
0.2997187119526428,0.1603103813074186,0.1506840891983356,YES
0.30799396681749625,0.1417456942444213,0.1187202480398799,YES
0.2839851865233493,0.16559379629914986,0.15199342869292196,YES
0.3412897650109058,0.07868921973491833,0.0706681870719566,YES
0.3341480304696729,0.09573959429475792,0.09163379505626428,YES
0.29651063829787233,0.13294125048714206,0.14416177395680438,YES
0.3180515759312321,0.11224464757010166,0.1206780363271511,YES
0.3647049814297201,0.06569629946690753,0.0677192377689303,YES
0.31260952380952384,0.10147891066132997,0.10343821826119616,YES
0.2014931116755176,0.2469050370291768,0.243379290555178,YES
0.19001423994304026,0.20255060955064824,0.21750810760417652,YES
0.2420693252406468,0.1778537010067094,0.1407404728100082,YES
0.3012946926176798,0.142259081597417,0.11031246530487787,YES
0.3308166910212697,0.12523844517827082,0.1114161733204529,YES
0.3595445102716011,0.10023611130061094,0.0864492797150328,YES
0.3880112371848663,0.06157373586318421,0.04496875626087416,YES
0.3943322170609629,0.04668911672032389,0.050895478585327725,YES
0.41424783700809376,0.050383822436209084,0.06006085296019775,YES
0.3347395748823625,0.11628982720932995,0.10400988550484123,YES
0.2200798855959367,0.23355965772881745,0.17811401187579942,YES
0.2578457509003321,0.1881705802935925,0.12362321978810305,YES
0.30257335567298194,0.1538352110485996,0.131599592643054,YES
0.3760677242220866,0.06777238062719254,0.07456517946180874,YES
0.3621319916669942,0.09217824435471472,0.09071213311196114,YES
0.38865755241920624,0.07988180864923278,0.07769258054552003,YES
0.4073475695420062,-0.036209606862287635,-0.004086817739307136,YES
0.37403889642695615,0.0075641570081583795,0.0324354652492615,YES
0.2978760597849838,0.09375171151023204,0.09533253969267684,YES
0.3520034808749654,0.048523914378477306,0.0487424639392075,YES
0.32894522996912073,0.05574734789957353,0.06919250820583539,YES
0.34940606439512345,0.08133855973851795,0.09075388753616398,YES
0.34864284008596674,0.07480865971925338,0.0787181216915524,YES
0.31162868352950995,0.1367476281656802,0.14427441735034607,YES
0.2965464508729451,0.13536916668404708,0.12476767644329995,YES
0.28376918089474823,0.17067951360051206,0.14513485278906774,YES
0.3297007156798959,0.08127024354568346,0.08047111907630239,YES
0.33138884449416656,0.09458472378777176,0.11196526391800013,YES
0.2899775464380486,0.1672604891172138,0.16912224704264972,YES
0.33672536470962355,0.10686695926580764,0.1182379234887947,YES
0.3494146303135067,0.06633323369188199,0.07540214237821874,YES
0.3193577842033176,0.0715576782003135,0.0707633250134864,YES
0.23463707745051054,0.11751327579731165,0.11645573715257487,YES
0.18083701443599434,0.20170026673971345,0.23604244816565725,YES
0.2622996130458817,0.1882678069102945,0.1399958260127924,YES
0.25838446279466715,0.20122322852034125,0.15763537396909313,YES
0.3159356366903537,0.14334156639986498,0.14213910625707946,YES
0.34558823529411764,0.1170642534527021,0.12092509584887735,YES
0.397325219360317,0.04374254244666453,0.045788956879896425,YES
0.4136791789680866,-0.00349791336513422,0.0070748824067546345,YES
0.3718673594132029,0.06067093533394685,0.05851403958324498,YES
0.24859710753227796,0.18053883432285384,0.16024653654520893,YES
0.16445103543244532,0.29824331575240426,0.23120537245434866,YES
0.2533783783783784,0.2075329860699636,0.1547591846242204,YES
0.2716082903430175,0.1863765502215408,0.1486739586679039,YES
0.270831419384474,0.17478841532626976,0.15263624527140732,YES
0.3448768734430514,0.1179307064570146,0.09214951621813457,YES
0.3565038397593223,0.09687319256507844,0.08807822964493478,YES
0.39102728438015016,-0.02808677072276972,-0.00904168419450413,YES
0.3176381081195317,0.05883019969205972,0.06361392476608924,YES
0.30413604140390554,0.105427812643985,0.08534582532675418,YES
0.3132391239380096,0.10319551588493604,0.08645412767443886,YES
0.2981135197749462,0.17079764106965822,0.1385218271583831,YES
0.28781860311155244,0.1802248821207857,0.15901923143995358,YES
0.30911663129863104,0.14669486629228706,0.13276154360010287,YES
0.29957557675337226,0.14871406785242994,0.14508664928988346,YES
0.2979111405835544,0.15205081396039638,0.1460511099783098,YES
0.30755297190277603,0.16795153374514882,0.15353223577867156,YES
0.358155085293112,0.07550469235300382,0.06603565139636698,YES
0.2996842804918577,0.13905035136337085,0.15133038568789073,YES
0.3192554356327233,0.13255586471872305,0.13030544345845946,YES
0.3405464310734024,0.10833360190722152,0.12726309895091334,YES
0.3679541108986616,0.047525540264129085,0.060015122658326266,YES
0.3685566113257457,0.06678011128724964,0.09056581936147427,YES
0.28675991013841584,0.10674135681642094,0.14046072639487453,YES
0.23199424175626435,0.19810034121880013,0.17539637599390798,YES
0.23313273643524635,0.24274829330731798,0.2027743355184423,YES
0.2710090812704559,0.20742374532699806,0.16502403140112373,YES
0.31581540482837905,0.14121545916582368,0.13165244485278296,YES
